,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
303,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190705_072000.WAV,GRABADOR-SDZG-AM-23,20190705_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 07:20,60.00046875,,Recorded at 07:20:00 05/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:35:48-08:00,WAV,WAV,audio/x-wav
304,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190710_083000.WAV,GRABADOR-SDZG-AM-23,20190710_083000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10.07.2019 08:30,60.00046875,,Recorded at 08:30:00 10/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:58:45-08:00,WAV,WAV,audio/x-wav
305,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190702_092000.WAV,GRABADOR-SDZG-AM-23,20190702_092000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 09:20,60.00046875,,Recorded at 09:20:00 02/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:22:29-08:00,WAV,WAV,audio/x-wav
306,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190708_101000.WAV,GRABADOR-SDZG-AM-23,20190708_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,08.07.2019 10:10,60.00046875,,Recorded at 10:10:00 08/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:49:57-08:00,WAV,WAV,audio/x-wav
307,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190621_114000.WAV,GRABADOR-SDZG-AM-23,20190621_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 11:40,60.00046875,,Recorded at 11:40:00 21/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065BA44BC5,2019:12:18 03:33:25-08:00,WAV,WAV,audio/x-wav
308,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190622_124000.WAV,GRABADOR-SDZG-AM-23,20190622_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 12:40,60.00046875,,Recorded at 12:40:00 22/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA44BC5,2019:12:18 03:38:04-08:00,WAV,WAV,audio/x-wav
309,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190625_132000.WAV,GRABADOR-SDZG-AM-23,20190625_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 13:20,60.00046875,,Recorded at 13:20:00 25/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA44BC5,2019:12:18 03:51:41-08:00,WAV,WAV,audio/x-wav
310,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190625_140000.WAV,GRABADOR-SDZG-AM-23,20190625_140000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 14:00,60.00046875,,Recorded at 14:00:00 25/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA44BC5,2019:12:18 03:51:48-08:00,WAV,WAV,audio/x-wav
311,AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190706_155000.WAV,GRABADOR-SDZG-AM-23,20190706_155000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 15:50,60.00046875,,Recorded at 15:50:00 06/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:42:00-08:00,WAV,WAV,audio/x-wav
312,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190706_162000.WAV,GRABADOR-SDZG-AM-24,20190706_162000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 16:20,60.00046875,,Recorded at 16:20:00 06/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:55:07-08:00,WAV,WAV,audio/x-wav
313,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190626_173000.WAV,GRABADOR-SDZG-AM-24,20190626_173000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 17:30,60.00046875,,Recorded at 17:30:00 26/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:51:31-08:00,WAV,WAV,audio/x-wav
314,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190630_184000.WAV,GRABADOR-SDZG-AM-24,20190630_184000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 18:40,60.00046875,,Recorded at 18:40:00 30/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:41:47-08:00,WAV,WAV,audio/x-wav
315,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190712_191000.WAV,GRABADOR-SDZG-AM-24,20190712_191000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.07.2019 19:10,60.00046875,,Recorded at 19:10:00 12/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:53:23-08:00,WAV,WAV,audio/x-wav
316,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190626_203000.WAV,GRABADOR-SDZG-AM-24,20190626_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 20:30,60.00046875,,Recorded at 20:30:00 26/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:53:04-08:00,WAV,WAV,audio/x-wav
317,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190628_215000.WAV,GRABADOR-SDZG-AM-24,20190628_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 21:50,60.00046875,,Recorded at 21:50:00 28/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:18:35-08:00,WAV,WAV,audio/x-wav
318,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190704_222000.WAV,GRABADOR-SDZG-AM-24,20190704_222000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 22:20,60.00046875,,Recorded at 22:20:00 04/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:33:22-08:00,WAV,WAV,audio/x-wav
319,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190707_231000.WAV,GRABADOR-SDZG-AM-24,20190707_231000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,07.07.2019 23:10,60.00046875,,Recorded at 23:10:00 07/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:11:05-08:00,WAV,WAV,audio/x-wav
320,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190710_000000.WAV,GRABADOR-SDZG-AM-24,20190710_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10.07.2019 00:00,60.00046875,,Recorded at 00:00:00 10/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:36:22-08:00,WAV,WAV,audio/x-wav
321,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190621_014000.WAV,GRABADOR-SDZG-AM-24,20190621_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 01:40,60.00046875,,Recorded at 01:40:00 21/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:41:17-08:00,WAV,WAV,audio/x-wav
322,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190705_023000.WAV,GRABADOR-SDZG-AM-24,20190705_023000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 02:30,60.00046875,,Recorded at 02:30:00 05/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:35:31-08:00,WAV,WAV,audio/x-wav
323,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190619_031000.WAV,GRABADOR-SDZG-AM-24,20190619_031000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 03:10,60.00046875,,Recorded at 03:10:00 19/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:17:18-08:00,WAV,WAV,audio/x-wav
324,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190621_044000.WAV,GRABADOR-SDZG-AM-24,20190621_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 04:40,60.00046875,,Recorded at 04:40:00 21/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:42:50-08:00,WAV,WAV,audio/x-wav
325,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190623_053000.WAV,GRABADOR-SDZG-AM-24,20190623_053000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 05:30,60.00046875,,Recorded at 05:30:00 23/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:08:04-08:00,WAV,WAV,audio/x-wav
326,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190622_062000.WAV,GRABADOR-SDZG-AM-24,20190622_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 06:20,60.00046875,,Recorded at 06:20:00 22/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:56:05-08:00,WAV,WAV,audio/x-wav
327,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190710_070000.WAV,GRABADOR-SDZG-AM-24,20190710_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10.07.2019 07:00,60.00046875,,Recorded at 07:00:00 10/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:40:00-08:00,WAV,WAV,audio/x-wav
328,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190627_080000.WAV,GRABADOR-SDZG-AM-24,20190627_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 08:00,60.00046875,,Recorded at 08:00:00 27/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:59:00-08:00,WAV,WAV,audio/x-wav
329,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190701_095000.WAV,GRABADOR-SDZG-AM-24,20190701_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 09:50,60.00046875,,Recorded at 09:50:00 01/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:49:37-08:00,WAV,WAV,audio/x-wav
330,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190617_103000.WAV,GRABADOR-SDZG-AM-24,20190617_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 10:30,60.00046875,,Recorded at 10:30:00 17/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:56:18-08:00,WAV,WAV,audio/x-wav
331,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190629_110000.WAV,GRABADOR-SDZG-AM-24,20190629_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 11:00,60.00046875,,Recorded at 11:00:00 29/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:25:23-08:00,WAV,WAV,audio/x-wav
332,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190630_123000.WAV,GRABADOR-SDZG-AM-24,20190630_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 12:30,60.00046875,,Recorded at 12:30:00 30/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:38:35-08:00,WAV,WAV,audio/x-wav
333,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190621_132000.WAV,GRABADOR-SDZG-AM-24,20190621_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 13:20,60.00046875,,Recorded at 13:20:00 21/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:47:18-08:00,WAV,WAV,audio/x-wav
334,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190712_143000.WAV,GRABADOR-SDZG-AM-24,20190712_143000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.07.2019 14:30,60.00046875,,Recorded at 14:30:00 12/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:52:26-08:00,WAV,WAV,audio/x-wav
335,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190709_155000.WAV,GRABADOR-SDZG-AM-24,20190709_155000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,09.07.2019 15:50,60.00046875,,Recorded at 15:50:00 09/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:32:08-08:00,WAV,WAV,audio/x-wav
336,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190703_201000.WAV,GRABADOR-SDZG-AM-25,20190703_201000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 20:10,60.00046875,,Recorded at 20:10:00 03/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.7V.,AudioMoth 24E144035BA455E9,2019:12:08 19:31:59-08:00,WAV,WAV,audio/x-wav
337,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190617_210000.WAV,GRABADOR-SDZG-AM-25,20190617_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 21:00,60.00046875,,Recorded at 21:00:00 17/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:14:06-08:00,WAV,WAV,audio/x-wav
338,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190629_224000.WAV,GRABADOR-SDZG-AM-25,20190629_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 22:40,60.00046875,,Recorded at 22:40:00 29/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.0V.,AudioMoth 24E144035BA455E9,2019:12:08 18:43:33-08:00,WAV,WAV,audio/x-wav
339,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190629_235000.WAV,GRABADOR-SDZG-AM-25,20190629_235000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 23:50,60.00046875,,Recorded at 23:50:00 29/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.0V.,AudioMoth 24E144035BA455E9,2019:12:08 18:44:09-08:00,WAV,WAV,audio/x-wav
340,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_003000.WAV,GRABADOR-SDZG-AM-25,20190616_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 00:30,60.00046875,,Recorded at 00:30:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.7V.,AudioMoth 24E144035BA455E9,2019:12:08 15:51:07-08:00,WAV,WAV,audio/x-wav
341,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190703_010000.WAV,GRABADOR-SDZG-AM-25,20190703_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 01:00,60.00046875,,Recorded at 01:00:00 03/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.8V.,AudioMoth 24E144035BA455E9,2019:12:08 19:22:04-08:00,WAV,WAV,audio/x-wav
342,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190618_024000.WAV,GRABADOR-SDZG-AM-25,20190618_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 02:40,60.00046875,,Recorded at 02:40:00 18/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:17:02-08:00,WAV,WAV,audio/x-wav
343,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190703_034000.WAV,GRABADOR-SDZG-AM-25,20190703_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 03:40,60.00046875,,Recorded at 03:40:00 03/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.7V.,AudioMoth 24E144035BA455E9,2019:12:08 19:23:26-08:00,WAV,WAV,audio/x-wav
344,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190620_041000.WAV,GRABADOR-SDZG-AM-25,20190620_041000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 04:10,60.00046875,,Recorded at 04:10:00 20/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.3V.,AudioMoth 24E144035BA455E9,2019:12:08 16:42:36-08:00,WAV,WAV,audio/x-wav
345,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190629_054000.WAV,GRABADOR-SDZG-AM-25,20190629_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 05:40,60.00046875,,Recorded at 05:40:00 29/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.0V.,AudioMoth 24E144035BA455E9,2019:12:08 18:34:42-08:00,WAV,WAV,audio/x-wav
346,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190624_063000.WAV,GRABADOR-SDZG-AM-25,20190624_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 06:30,60.00046875,,Recorded at 06:30:00 24/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.2V.,AudioMoth 24E144035BA455E9,2019:12:08 17:33:14-08:00,WAV,WAV,audio/x-wav
347,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190703_072000.WAV,GRABADOR-SDZG-AM-25,20190703_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 07:20,60.00046875,,Recorded at 07:20:00 03/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.7V.,AudioMoth 24E144035BA455E9,2019:12:08 19:25:21-08:00,WAV,WAV,audio/x-wav
348,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190619_081000.WAV,GRABADOR-SDZG-AM-25,20190619_081000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 08:10,60.00046875,,Recorded at 08:10:00 19/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:32:17-08:00,WAV,WAV,audio/x-wav
349,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190619_094000.WAV,GRABADOR-SDZG-AM-25,20190619_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 09:40,60.00046875,,Recorded at 09:40:00 19/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:33:03-08:00,WAV,WAV,audio/x-wav
350,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190627_100000.WAV,GRABADOR-SDZG-AM-25,20190627_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 10:00,60.00046875,,Recorded at 10:00:00 27/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 18:12:17-08:00,WAV,WAV,audio/x-wav
351,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_112000.WAV,GRABADOR-SDZG-AM-25,20190616_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 11:20,60.00046875,,Recorded at 11:20:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.6V.,AudioMoth 24E144035BA455E9,2019:12:08 15:56:43-08:00,WAV,WAV,audio/x-wav
352,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190618_120000.WAV,GRABADOR-SDZG-AM-25,20190618_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 12:00,60.00046875,,Recorded at 12:00:00 18/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:21:51-08:00,WAV,WAV,audio/x-wav
353,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190623_132000.WAV,GRABADOR-SDZG-AM-25,20190623_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 13:20,60.00046875,,Recorded at 13:20:00 23/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.2V.,AudioMoth 24E144035BA455E9,2019:12:08 17:24:25-08:00,WAV,WAV,audio/x-wav
354,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190620_141000.WAV,GRABADOR-SDZG-AM-25,20190620_141000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 14:10,60.00046875,,Recorded at 14:10:00 20/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.3V.,AudioMoth 24E144035BA455E9,2019:12:08 16:47:47-08:00,WAV,WAV,audio/x-wav
355,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190620_152000.WAV,GRABADOR-SDZG-AM-25,20190620_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 15:20,60.00046875,,Recorded at 15:20:00 20/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.3V.,AudioMoth 24E144035BA455E9,2019:12:08 16:48:23-08:00,WAV,WAV,audio/x-wav
356,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190626_165000.WAV,GRABADOR-SDZG-AM-25,20190626_165000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 16:50,60.00046875,,Recorded at 16:50:00 26/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 18:03:25-08:00,WAV,WAV,audio/x-wav
357,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190621_175000.WAV,GRABADOR-SDZG-AM-25,20190621_175000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 17:50,60.00046875,,Recorded at 17:50:00 21/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.3V.,AudioMoth 24E144035BA455E9,2019:12:08 17:01:56-08:00,WAV,WAV,audio/x-wav
358,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190619_180000.WAV,GRABADOR-SDZG-AM-25,20190619_180000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 18:00,60.00046875,,Recorded at 18:00:00 19/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:37:21-08:00,WAV,WAV,audio/x-wav
359,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190620_195000.WAV,GRABADOR-SDZG-AM-25,20190620_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 19:50,60.00046875,,Recorded at 19:50:00 20/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.3V.,AudioMoth 24E144035BA455E9,2019:12:08 16:50:38-08:00,WAV,WAV,audio/x-wav
360,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190621_015000.WAV,GRABADOR-SDZG-AM-26,20190621_015000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 01:50,60.00046875,,Recorded at 01:50:00 21/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:57:00-08:00,WAV,WAV,audio/x-wav
361,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190630_023000.WAV,GRABADOR-SDZG-AM-26,20190630_023000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 02:30,60.00046875,,Recorded at 02:30:00 30/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:37:56-08:00,WAV,WAV,audio/x-wav
